recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,147,1777340625743170540,1777340625793169540,49.999,12.225133,3330.7947,6174.8735
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,148,1777340626313664540,1777340626378783540,65.119,14.158344,3693.6338,6131.8643
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,149,1777340626789151540,1777340626849150540,59.999,15.316649,3626.036,7068.9966
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,150,1777340627920130540,1777340627980254540,60.124,14.747629,3813.064,6393.7695
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,151,1777340628410622540,1777340628585750540,175.128,16.580395,2915.0305,6513.5454
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,152,1777340629313118540,1777340629458243540,145.125,2.2410262,2279.6677,5188.1465
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,153,1777340630319118540,1777340630384118540,65.0,15.192861,3692.0017,7214.2803
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,154,1777340630859505540,1777340630924618540,65.113,16.795542,3770.0107,7083.9487
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,155,1777340631455117540,1777340631595242540,140.125,1.9107432,1829.6029,4366.6484
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,156,1777340632010617540,1777340632070743540,60.126,15.587251,4052.6113,6900.4546
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,157,1777340632436117540,1777340632511117540,75.0,14.733975,3279.5647,6689.5986
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,158,1777340632706367540,1777340632721367540,15.0,0.87308383,903.95105,1004.2362
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,159,1777340633151742540,1777340633206749540,55.007,8.103638,2282.3787,3460.9978
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,160,1777340633371992540,1777340633416992540,45.0,8.1096525,2446.578,4210.693
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,161,1777340633767367540,1777340633822367540,55.0,15.515118,4381.8564,7409.418
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,162,1777340634022629540,1777340634047617540,24.988,1.9396137,1212.4755,1439.1288
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,163,1777340634317867540,1777340634432992540,115.125,1.3948895,1954.3492,3190.1143
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,164,1777340634728242540,1777340634803242540,75.0,21.185846,4402.7056,7347.771
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,165,1777340634958492540,1777340634993491540,34.999,4.1990395,1700.4569,2584.6848
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,166,1777340635178616540,1777340635248752540,70.136,23.706856,5293.9663,9123.035
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,167,1777340636224616540,1777340636294741540,70.125,16.064507,3563.5403,5963.6587
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,168,1777340636464866540,1777340636539993540,75.127,16.917543,3556.131,5557.5347
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,169,1777340636945366540,1777340637045366540,100.0,33.723125,4894.6,8520.57
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,170,1777340637580991540,1777340637685995540,105.004,21.101156,3782.587,6515.675
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,171,1777340638016370540,1777340638101366540,84.996,21.454473,3884.297,8317.951
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,172,1777340638221491540,1777340638251616540,30.125,2.320251,1201.6554,1388.0605
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,173,1777340638947240540,1777340639002241540,55.001,14.241316,3749.668,6278.9697
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,174,1777340639167490540,1777340639187491540,20.001,1.2956815,965.1039,1146.9329
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,175,1777340639432623540,1777340639497740540,65.117,16.23456,3292.832,6496.1377
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,176,1777340639717998540,1777340639737996540,19.998,1.1504912,898.4387,1069.9968
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,177,1777340640143365540,1777340640208365540,65.0,16.505621,3957.443,6703.2935
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,178,1777340640333490540,1777340640388615540,55.125,16.948292,4155.666,7531.128
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,179,1777340640633865540,1777340640658865540,25.0,1.4774717,912.46356,962.1646
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,180,1777340641384490540,1777340641539750540,155.26,1.3941025,2517.0325,5063.428
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,181,1777340642175252540,1777340642195239540,19.987,1.1952258,951.4352,1043.7491
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,182,1777340642996114540,1777340643021121540,25.007,1.6896708,1065.0516,1343.3129
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,183,1777340644026989540,1777340644162114540,135.125,1.7995899,2006.6641,3798.8516
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,184,1777340644927864540,1777340644987989540,60.125,16.198793,3916.5461,7168.8345
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,185,1777340645428364540,1777340645483364540,55.0,13.419225,3815.4058,6148.3994
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,186,1777340645633501540,1777340645658614540,25.113,1.8143014,1142.4214,1269.0569
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,187,1777340648110865540,1777340648165988540,55.123,16.220547,4546.754,7219.486
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,188,1777340648556363540,1777340648616362540,59.999,15.475162,4049.2063,7163.156
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,189,1777340649857629540,1777340649897612540,39.983,5.830612,2310.0994,3335.402
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,190,1777340650042737540,1777340650107737540,65.0,18.059177,4144.4707,7133.1157
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,191,1777340650398112540,1777340650473112540,75.0,22.383148,4689.7373,8284.088
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,192,1777340653315861540,1777340653395861540,80.0,2.641226,1771.3761,3536.2866
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,193,1777340653806236540,1777340653861361540,55.125,14.626221,4101.328,6305.0
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,194,1777340654286736540,1777340654341745540,55.009,14.598683,4117.0337,7019.8203
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,195,1777340655607987540,1777340655668110540,60.123,15.976724,4114.087,7006.656
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,196,1777340656173485540,1777340656228610540,55.125,15.820044,4486.8545,7564.076
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,197,1777340658255484540,1777340658310609540,55.125,15.293842,4308.201,6952.1865
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,198,1777340658475743540,1777340658495734540,19.991,1.1191244,885.66974,912.5297
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,199,1777340658710984540,1777340658775984540,65.0,17.13334,3666.3523,7251.086
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,200,1777340660537619540,1777340660597733540,60.114,16.664564,4053.3215,7715.0615
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,201,1777340661063115540,1777340661123233540,60.118,15.723313,3626.864,7262.661
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,202,1777340663100107540,1777340663235232540,135.125,3.1153326,1599.0302,2632.2307
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,203,1777340663455482540,1777340663485482540,30.0,2.6356308,1343.8815,1666.9565
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,204,1777340664866732540,1777340664891732540,25.0,1.441672,911.1482,1182.2673
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,205,1777340665046982540,1777340665131982540,85.0,22.899878,4173.6396,6527.482
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,206,1777340665502356540,1777340665582482540,80.126,23.812992,4407.812,9187.692
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,207,1777340665742606540,1777340665772606540,30.0,2.2010517,1144.5852,1359.7355
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,208,1777340666142987540,1777340666268106540,125.119,1.505653,1396.233,2994.7375
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,209,1777340667013856540,1777340667033860540,20.004,1.6480266,1272.2441,1433.6945
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,210,1777340667223983540,1777340667344106540,120.123,31.94125,4163.055,8034.211
69ce9a6f-ea86-4446-bc3e-5f4731f3e690,211,1777340667504231540,1777340667519231540,15.0,1.0663888,1170.6641,1370.5348
