recording id,saccade id,start timestamp [ns],end timestamp [ns],duration [ms],amplitude [deg],mean velocity [px/s],peak velocity [px/s]
f5aeacca-71ae-456a-9053-683be52add2b,182,1777341179374637342,1777341179494769342,120.132,0.7081453,2224.402,4633.7974
f5aeacca-71ae-456a-9053-683be52add2b,183,1777341179785012342,1777341179825012342,40.0,5.214838,2036.6067,2951.522
f5aeacca-71ae-456a-9053-683be52add2b,184,1777341180045262342,1777341180085262342,40.0,4.844085,1993.2164,2617.9766
f5aeacca-71ae-456a-9053-683be52add2b,185,1777341180806017342,1777341180851013342,44.996,10.321101,3624.9373,5280.6235
f5aeacca-71ae-456a-9053-683be52add2b,186,1777341181216388342,1777341181241388342,25.0,1.810455,1150.3718,1272.9448
f5aeacca-71ae-456a-9053-683be52add2b,187,1777341181656763342,1777341181756896342,100.133,5.8663964,2117.0513,3145.6956
f5aeacca-71ae-456a-9053-683be52add2b,188,1777341181942013342,1777341182022138342,80.125,20.586311,3901.9358,6506.0737
f5aeacca-71ae-456a-9053-683be52add2b,189,1777341182182263342,1777341182212263342,30.0,3.106334,1632.1552,1987.597
f5aeacca-71ae-456a-9053-683be52add2b,190,1777341182372513342,1777341182447521342,75.008,21.494291,4621.7183,8715.679
f5aeacca-71ae-456a-9053-683be52add2b,191,1777341182958013342,1777341183063138342,105.125,0.9350524,2208.9688,4251.713
f5aeacca-71ae-456a-9053-683be52add2b,192,1777341184194138342,1777341184229138342,35.0,4.3885283,1816.4684,2510.045
f5aeacca-71ae-456a-9053-683be52add2b,193,1777341184529513342,1777341184564513342,35.0,5.017804,2246.554,3122.2095
f5aeacca-71ae-456a-9053-683be52add2b,194,1777341185345263342,1777341185440388342,95.125,1.1267966,2041.7245,4224.2065
f5aeacca-71ae-456a-9053-683be52add2b,195,1777341186656513342,1777341186711514342,55.001,13.805896,3922.6663,6236.4326
f5aeacca-71ae-456a-9053-683be52add2b,196,1777341187131893342,1777341187262013342,130.12,13.117351,2309.2935,5939.6406
f5aeacca-71ae-456a-9053-683be52add2b,197,1777341187517267342,1777341187552263342,34.996,4.5124836,2013.1804,2543.247
f5aeacca-71ae-456a-9053-683be52add2b,198,1777341187757513342,1777341187797513342,40.0,4.5908055,1873.8885,2540.099
f5aeacca-71ae-456a-9053-683be52add2b,199,1777341188398138342,1777341188543263342,145.125,0.59250164,2051.9907,5214.8945
f5aeacca-71ae-456a-9053-683be52add2b,200,1777341188918638342,1777341188953640342,35.002,3.2809658,1500.309,1872.0553
f5aeacca-71ae-456a-9053-683be52add2b,201,1777341189133763342,1777341189168769342,35.006,4.055779,1815.012,2434.279
f5aeacca-71ae-456a-9053-683be52add2b,202,1777341189944513342,1777341190049638342,105.125,3.3560698,1778.3269,3152.1123
f5aeacca-71ae-456a-9053-683be52add2b,203,1777341190605142342,1777341190660280342,55.138,8.565531,2468.2788,4237.8457
f5aeacca-71ae-456a-9053-683be52add2b,204,1777341190955518342,1777341191150638342,195.12,4.917028,1923.2535,4089.7717
f5aeacca-71ae-456a-9053-683be52add2b,205,1777341192346764342,1777341192416888342,70.124,14.927797,3413.714,6732.4907
f5aeacca-71ae-456a-9053-683be52add2b,206,1777341192902264342,1777341193067513342,165.249,13.163566,2045.5122,4730.444
f5aeacca-71ae-456a-9053-683be52add2b,207,1777341194158514342,1777341194318639342,160.125,1.9223099,2534.452,6466.4033
f5aeacca-71ae-456a-9053-683be52add2b,208,1777341194398765342,1777341194423764342,24.999,1.6492563,1015.4697,1353.8885
f5aeacca-71ae-456a-9053-683be52add2b,209,1777341195604889342,1777341195654889342,50.0,13.234294,3844.9224,6572.0386
f5aeacca-71ae-456a-9053-683be52add2b,210,1777341196110264342,1777341196270525342,160.261,14.473544,2400.4927,5192.0293
f5aeacca-71ae-456a-9053-683be52add2b,211,1777341196600764342,1777341196620764342,20.0,1.3669531,1324.884,1667.826
f5aeacca-71ae-456a-9053-683be52add2b,212,1777341196841022342,1777341196916016342,74.994,13.565617,3178.6687,6529.306
f5aeacca-71ae-456a-9053-683be52add2b,213,1777341197321389342,1777341197406514342,85.125,11.601009,3430.222,7390.3604
f5aeacca-71ae-456a-9053-683be52add2b,214,1777341197892014342,1777341197947024342,55.01,15.10592,4444.9478,7380.3
f5aeacca-71ae-456a-9053-683be52add2b,215,1777341198087139342,1777341198107139342,20.0,1.2936018,1105.6245,1315.1261
f5aeacca-71ae-456a-9053-683be52add2b,216,1777341198717764342,1777341198842889342,125.125,13.235572,2706.282,5463.555
f5aeacca-71ae-456a-9053-683be52add2b,217,1777341199248264342,1777341199283264342,35.0,3.9530766,1986.0167,2490.075
f5aeacca-71ae-456a-9053-683be52add2b,218,1777341199643639342,1777341199763764342,120.125,1.4662392,1736.4487,3384.1472
