recording id,timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg],worn,fixation id,blink id
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418099631946,990.7687,494.7896,11.290363,5.372572,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418104635946,991.72424,494.70538,11.352027,5.3775306,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418109631946,990.422,493.89993,11.268684,5.429604,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418114631946,991.2899,496.146,11.322957,5.2856236,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418119631946,992.079,495.84293,11.374041,5.3046527,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418124633946,998.6417,499.88507,11.793967,5.0434184,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418129631946,997.9862,491.59305,11.758088,5.573509,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418134639946,1000.09015,495.68344,11.890457,5.311196,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418139636946,999.43756,494.85886,11.849046,5.3641777,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418144631946,1000.00006,497.5751,11.8832035,5.19039,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418149631946,1000.1657,496.7643,11.894494,5.242115,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418154641946,997.4846,501.66074,11.718145,4.9304605,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418159631946,997.8367,498.80618,11.742891,5.1127105,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418164631946,998.6035,498.88797,11.792239,5.107144,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418169633946,1000.60236,500.45956,11.919861,5.005852,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418174631946,1000.2295,499.94318,11.8962145,5.0390058,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418179631946,995.90875,497.65775,11.619511,5.1869545,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418184631946,997.912,500.39285,11.746586,5.011289,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418189756946,997.2297,498.5878,11.7039385,5.126931,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418194756946,996.90063,495.29556,11.68521,5.337451,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418199756946,995.5344,494.74072,11.597586,5.373535,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418204756946,995.7349,497.31006,11.608568,5.2092485,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418209764946,997.39935,495.85666,11.716923,5.3013673,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418214756946,990.55676,505.6788,11.269149,4.676439,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418219764946,993.2928,502.93817,11.447219,4.850568,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418224756946,995.4648,498.65244,11.590175,5.123577,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418229756946,994.7546,501.93945,11.542076,4.9138017,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418234756946,994.3951,500.61795,11.519837,4.998414,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418239756946,997.16925,498.0019,11.700482,5.1644015,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418244756946,997.85205,498.13596,11.74438,5.155529,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418249756946,997.5116,494.6382,11.725091,5.37917,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418254756946,997.5476,493.729,11.728124,5.437247,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418259756946,1004.6412,497.40338,12.182365,5.1992216,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418264756946,1005.8182,498.48282,12.257355,5.1297517,1.0,248,
